Archivo,Metodo,Target,RMSE,RMSE_baseline,RMSE_zeros,MAE,MAE_baseline,MAE_zeros,Alpha,Valor_Real,Prediccion,Valor_Baseline,Valor_Zeros,Fecha_Semana
adj_close.csv,ARIMA,EFA,0.00665236,0.0123177,0.00676149,0.00665236,0.0123177,0.00676149,"ARIMA(1, 0, 0)",0.00676149,0.00010913,-0.0055562,0.0,2025-W48
adj_close.csv,ARIMA,EFA,0.00147592,0.00546308,0.00129841,0.00147592,0.00546308,0.00129841,"ARIMA(1, 0, 0)",0.00129841,-0.00017751,0.00676149,0.0,2025-W49
adj_close.csv,ARIMA,EFA,0.00146699,0.00013679,0.0014352,0.00146699,0.00013679,0.0014352,"ARIMA(1, 0, 0)",0.0014352,-3.179e-05,0.00129841,0.0,2025-W50
adj_close.csv,ARIMA,EFA,0.00145915,1.071e-05,0.0014245,0.00145915,1.071e-05,0.0014245,"ARIMA(1, 0, 0)",0.0014245,-3.465e-05,0.0014352,0.0,2025-W51
adj_close.csv,ARIMA,EFA,0.00292407,0.00146571,0.00289021,0.00292407,0.00146571,0.00289021,"ARIMA(1, 0, 0)",0.00289021,-3.386e-05,0.0014245,0.0,2025-W52
adj_close.csv,ARIMA,EFA,0.00128036,0.00167642,0.00121379,0.00128036,0.00167642,0.00121379,"ARIMA(1, 0, 0)",0.00121379,-6.658e-05,0.00289021,0.0,2026-W01
adj_close.csv,ARIMA,EFA,0.00364227,0.00240132,0.0036151,0.00364227,0.00240132,0.0036151,"ARIMA(1, 0, 0)",0.0036151,-2.716e-05,0.00121379,0.0,2026-W02
adj_close.csv,ARIMA,EFA,0.00153014,0.00216304,0.00145206,0.00153014,0.00216304,0.00145206,"ARIMA(1, 0, 0)",0.00145206,-7.808e-05,0.0036151,0.0,2026-W03
adj_close.csv,ARIMA,EFA,0.00113271,0.0003493,0.00110276,0.00113271,0.0003493,0.00110276,"ARIMA(1, 0, 0)",0.00110276,-2.994e-05,0.00145206,0.0,2026-W04
adj_close.csv,ARIMA,EFA,0.00155697,0.00043179,0.00153455,0.00155697,0.00043179,0.00153455,"ARIMA(1, 0, 0)",0.00153455,-2.242e-05,0.00110276,0.0,2026-W05
adj_close.csv,ARIMA,EFA,0.00656092,0.00499563,0.00653019,0.00656092,0.00499563,0.00653019,"ARIMA(1, 0, 0)",0.00653019,-3.073e-05,0.00153455,0.0,2026-W06
adj_close.csv,ARIMA,EWG,0.00326833,0.0095201,0.00283052,0.00326833,0.0095201,0.00283052,"ARIMA(1, 0, 0)",0.00283052,-0.00043781,-0.00668958,0.0,2024-W30
adj_close.csv,ARIMA,EWG,0.00779276,0.01044739,0.00761687,0.00779276,0.01044739,0.00761687,"ARIMA(1, 0, 0)",-0.00761687,0.00017589,0.00283052,0.0,2024-W31
adj_close.csv,ARIMA,EWG,0.00058064,0.00774955,0.00013268,0.00058064,0.00774955,0.00013268,"ARIMA(1, 0, 0)",0.00013268,-0.00044796,-0.00761687,0.0,2024-W32
adj_close.csv,ARIMA,EWG,0.00805056,0.00792559,0.00805827,0.00805056,0.00792559,0.00805827,"ARIMA(1, 0, 0)",0.00805827,7.72e-06,0.00013268,0.0,2024-W33
adj_close.csv,ARIMA,EWG,0.00592364,0.00166476,0.00639351,0.00592364,0.00166476,0.00639351,"ARIMA(1, 0, 0)",0.00639351,0.00046987,0.00805827,0.0,2024-W34
adj_close.csv,ARIMA,EWG,0.0008733,0.00510217,0.00129134,0.0008733,0.00510217,0.00129134,"ARIMA(1, 0, 0)",0.00129134,0.00041804,0.00639351,0.0,2024-W35
adj_close.csv,ARIMA,EWG,0.00747214,0.00867798,0.00738665,0.00747214,0.00867798,0.00738665,"ARIMA(1, 0, 0)",-0.00738665,8.55e-05,0.00129134,0.0,2024-W36
adj_close.csv,ARIMA,EWG,0.00497314,0.01188123,0.00449459,0.00497314,0.01188123,0.00449459,"ARIMA(1, 0, 0)",0.00449459,-0.00047855,-0.00738665,0.0,2024-W37
adj_close.csv,ARIMA,EWG,0.00151508,0.00271245,0.00178214,0.00151508,0.00271245,0.00178214,"ARIMA(1, 0, 0)",0.00178214,0.00026706,0.00449459,0.0,2024-W38
adj_close.csv,ARIMA,EWG,0.00733842,0.00566394,0.00744608,0.00733842,0.00566394,0.00744608,"ARIMA(1, 0, 0)",0.00744608,0.00010766,0.00178214,0.0,2024-W39
adj_close.csv,ARIMA,EWG,0.00553815,0.01252024,0.00507415,0.00553815,0.01252024,0.00507415,"ARIMA(1, 0, 0)",-0.00507415,0.000464,0.00744608,0.0,2024-W40
adj_close.csv,ARIMA,EWG,0.00094992,0.0057381,0.00066395,0.00094992,0.0057381,0.00066395,"ARIMA(1, 0, 0)",0.00066395,-0.00028597,-0.00507415,0.0,2024-W41
adj_close.csv,ARIMA,EWG,0.00098484,0.00035785,0.0010218,0.00098484,0.00035785,0.0010218,"ARIMA(1, 0, 0)",0.0010218,3.696e-05,0.00066395,0.0,2024-W42
adj_close.csv,ARIMA,EWG,0.00393119,0.00489602,0.00387422,0.00393119,0.00489602,0.00387422,"ARIMA(1, 0, 0)",-0.00387422,5.697e-05,0.0010218,0.0,2024-W43
adj_close.csv,ARIMA,EWG,0.00150508,0.00215535,0.00171886,0.00150508,0.00215535,0.00171886,"ARIMA(1, 0, 0)",-0.00171886,-0.00021378,-0.00387422,0.0,2024-W44
adj_close.csv,ARIMA,EWG,0.00201096,0.00038839,0.00210725,0.00201096,0.00038839,0.00210725,"ARIMA(1, 0, 0)",-0.00210725,-9.629e-05,-0.00171886,0.0,2024-W45
adj_close.csv,ARIMA,EWG,0.0031473,0.00115914,0.00326639,0.0031473,0.00115914,0.00326639,"ARIMA(1, 0, 0)",-0.00326639,-0.00011909,-0.00210725,0.0,2024-W46
adj_close.csv,ARIMA,EWG,0.00089184,0.00218685,0.00107954,0.00089184,0.00218685,0.00107954,"ARIMA(1, 0, 0)",-0.00107954,-0.0001877,-0.00326639,0.0,2024-W47
adj_close.csv,ARIMA,EWG,0.0068154,0.00783246,0.00675292,0.0068154,0.00783246,0.00675292,"ARIMA(1, 0, 0)",0.00675292,-6.249e-05,-0.00107954,0.0,2024-W48
adj_close.csv,ARIMA,EWG,0.00643992,7.077e-05,0.00682368,0.00643992,7.077e-05,0.00682368,"ARIMA(1, 0, 0)",0.00682368,0.00038376,0.00675292,0.0,2024-W49
adj_close.csv,ARIMA,EWG,0.00205382,0.00844751,0.00162382,0.00205382,0.00844751,0.00162382,"ARIMA(1, 0, 0)",-0.00162382,0.00042999,0.00682368,0.0,2024-W50
adj_close.csv,ARIMA,EWG,0.00678117,0.00525646,0.00688028,0.00678117,0.00525646,0.00688028,"ARIMA(1, 0, 0)",-0.00688028,-9.911e-05,-0.00162382,0.0,2024-W51
adj_close.csv,ARIMA,EWG,0.00152199,0.00797163,0.00109135,0.00152199,0.00797163,0.00109135,"ARIMA(1, 0, 0)",0.00109135,-0.00043064,-0.00688028,0.0,2024-W52
adj_close.csv,ARIMA,EWG,0.00374957,0.00477422,0.00368287,0.00374957,0.00477422,0.00368287,"ARIMA(1, 0, 0)",-0.00368287,6.67e-05,0.00109135,0.0,2025-W01
adj_close.csv,ARIMA,EWG,0.00304876,0.00650864,0.00282577,0.00304876,0.00650864,0.00282577,"ARIMA(1, 0, 0)",0.00282577,-0.00022298,-0.00368287,0.0,2025-W02
adj_close.csv,ARIMA,EWG,0.00670731,0.00404819,0.00687396,0.00670731,0.00404819,0.00687396,"ARIMA(1, 0, 0)",0.00687396,0.00016665,0.00282577,0.0,2025-W03
adj_close.csv,ARIMA,EWG,0.00998995,0.0035396,0.01041356,0.00998995,0.0035396,0.01041356,"ARIMA(1, 0, 0)",0.01041356,0.00042361,0.00687396,0.0,2025-W04
adj_close.csv,ARIMA,EWG,0.00033642,0.01000887,0.00040468,0.00033642,0.01000887,0.00040468,"ARIMA(1, 0, 0)",0.00040468,0.00074111,0.01041356,0.0,2025-W05
adj_close.csv,ARIMA,EWG,2.913e-05,0.00034695,5.773e-05,2.913e-05,0.00034695,5.773e-05,"ARIMA(1, 0, 0)",5.773e-05,2.861e-05,0.00040468,0.0,2025-W06
adj_close.csv,ARIMA,EWG,0.0100177,0.00996405,0.01002178,0.0100177,0.00996405,0.01002178,"ARIMA(1, 0, 0)",0.01002178,4.08e-06,5.773e-05,0.0,2025-W07
adj_close.csv,ARIMA,EWG,0.00423478,0.01354734,0.00352555,0.00423478,0.01354734,0.00352555,"ARIMA(1, 0, 0)",-0.00352555,0.00070923,0.01002178,0.0,2025-W08
adj_close.csv,ARIMA,EWG,0.00111843,0.00441469,0.00088914,0.00111843,0.00441469,0.00088914,"ARIMA(1, 0, 0)",0.00088914,-0.00022929,-0.00352555,0.0,2025-W09
adj_close.csv,ARIMA,EWG,0.01458595,0.01375416,0.0146433,0.01458595,0.01375416,0.0146433,"ARIMA(1, 0, 0)",0.0146433,5.736e-05,0.00088914,0.0,2025-W10
adj_close.csv,ARIMA,EWG,0.00195173,0.01562484,0.00098154,0.00195173,0.01562484,0.00098154,"ARIMA(1, 0, 0)",-0.00098154,0.00097018,0.0146433,0.0,2025-W11
adj_close.csv,ARIMA,EWG,0.00270235,0.00178217,0.00276371,0.00270235,0.00178217,0.00276371,"ARIMA(1, 0, 0)",-0.00276371,-6.136e-05,-0.00098154,0.0,2025-W12
adj_close.csv,ARIMA,EWG,0.00353597,0.00094599,0.00370969,0.00353597,0.00094599,0.00370969,"ARIMA(1, 0, 0)",-0.00370969,-0.00017372,-0.00276371,0.0,2025-W13
adj_close.csv,ARIMA,EWG,0.01689708,0.01342531,0.01713501,0.01689708,0.01342531,0.01713501,"ARIMA(1, 0, 0)",-0.01713501,-0.00023793,-0.00370969,0.0,2025-W14
adj_close.csv,ARIMA,EWG,0.01284248,0.02873821,0.0116032,0.01284248,0.02873821,0.0116032,"ARIMA(1, 0, 0)",0.0116032,-0.00123928,-0.01713501,0.0,2025-W15
adj_close.csv,ARIMA,EWG,0.00646364,0.00462158,0.00698162,0.00646364,0.00462158,0.00698162,"ARIMA(1, 0, 0)",0.00698162,0.00051798,0.0116032,0.0,2025-W16
adj_close.csv,ARIMA,EWG,0.00983944,0.00323426,0.01021588,0.00983944,0.00323426,0.01021588,"ARIMA(1, 0, 0)",0.01021588,0.00037644,0.00698162,0.0,2025-W17
adj_close.csv,ARIMA,EWG,0.00428155,0.0052972,0.00491868,0.00428155,0.0052972,0.00491868,"ARIMA(1, 0, 0)",0.00491868,0.00063713,0.01021588,0.0,2025-W18
adj_close.csv,ARIMA,EWG,0.00178774,0.00279806,0.00212061,0.00178774,0.00279806,0.00212061,"ARIMA(1, 0, 0)",0.00212061,0.00033288,0.00491868,0.0,2025-W19
adj_close.csv,ARIMA,EWG,0.00024628,0.00172856,0.00039205,0.00024628,0.00172856,0.00039205,"ARIMA(1, 0, 0)",0.00039205,0.00014577,0.00212061,0.0,2025-W20
adj_close.csv,ARIMA,EWG,0.00197034,0.00160527,0.00199732,0.00197034,0.00160527,0.00199732,"ARIMA(1, 0, 0)",0.00199732,2.697e-05,0.00039205,0.0,2025-W21
adj_close.csv,ARIMA,EWG,0.00412781,0.0022681,0.00426542,0.00412781,0.0022681,0.00426542,"ARIMA(1, 0, 0)",0.00426542,0.00013761,0.00199732,0.0,2025-W22
adj_close.csv,ARIMA,EWG,0.00230577,0.00166152,0.0026039,0.00230577,0.00166152,0.0026039,"ARIMA(1, 0, 0)",0.0026039,0.00029813,0.00426542,0.0,2025-W23
adj_close.csv,ARIMA,EWG,0.00499315,0.00741196,0.00480807,0.00499315,0.00741196,0.00480807,"ARIMA(1, 0, 0)",-0.00480807,0.00018509,0.0026039,0.0,2025-W24
adj_close.csv,ARIMA,EWG,0.00269027,0.00178357,0.0030245,0.00269027,0.00178357,0.0030245,"ARIMA(1, 0, 0)",-0.0030245,-0.00033423,-0.00480807,0.0,2025-W25
adj_close.csv,ARIMA,EWG,0.00970365,0.01251321,0.00948871,0.00970365,0.01251321,0.00948871,"ARIMA(1, 0, 0)",0.00948871,-0.00021495,-0.0030245,0.0,2025-W26
adj_close.csv,ARIMA,EWG,0.00117339,0.01002119,0.00053248,0.00117339,0.01002119,0.00053248,"ARIMA(1, 0, 0)",-0.00053248,0.00064091,0.00948871,0.0,2025-W27
adj_close.csv,ARIMA,EWG,0.00116922,0.00166644,0.00113396,0.00116922,0.00166644,0.00113396,"ARIMA(1, 0, 0)",0.00113396,-3.526e-05,-0.00053248,0.0,2025-W28
adj_close.csv,ARIMA,EWG,0.00158837,0.00264732,0.00151337,0.00158837,0.00264732,0.00151337,"ARIMA(1, 0, 0)",-0.00151337,7.501e-05,0.00113396,0.0,2025-W29
adj_close.csv,ARIMA,EWG,0.00330211,0.0047157,0.00320233,0.00330211,0.0047157,0.00320233,"ARIMA(1, 0, 0)",0.00320233,-9.978e-05,-0.00151337,0.0,2025-W30
adj_close.csv,ARIMA,EWG,0.01007242,0.01306551,0.00986318,0.01007242,0.01306551,0.00986318,"ARIMA(1, 0, 0)",-0.00986318,0.00020924,0.00320233,0.0,2025-W31
adj_close.csv,ARIMA,EWG,0.00826201,0.01751847,0.00765529,0.00826201,0.01751847,0.00765529,"ARIMA(1, 0, 0)",0.00765529,-0.00060673,-0.00986318,0.0,2025-W32
adj_close.csv,ARIMA,EWG,0.00073272,0.0065248,0.00113049,0.00073272,0.0065248,0.00113049,"ARIMA(1, 0, 0)",0.00113049,0.00039776,0.00765529,0.0,2025-W33
adj_close.csv,ARIMA,EWG,0.00031592,0.00075509,0.0003754,0.00031592,0.00075509,0.0003754,"ARIMA(1, 0, 0)",0.0003754,5.948e-05,0.00113049,0.0,2025-W34
adj_close.csv,ARIMA,EWG,0.00371043,0.00406606,0.00369066,0.00371043,0.00406606,0.00369066,"ARIMA(1, 0, 0)",-0.00369066,1.977e-05,0.0003754,0.0,2025-W35
adj_close.csv,ARIMA,EWG,0.00305073,0.0004462,0.00324446,0.00305073,0.0004462,0.00324446,"ARIMA(1, 0, 0)",-0.00324446,-0.00019373,-0.00369066,0.0,2025-W36
adj_close.csv,ARIMA,EWG,2.937e-05,0.00309928,0.00014518,2.937e-05,0.00309928,0.00014518,"ARIMA(1, 0, 0)",-0.00014518,-0.00017455,-0.00324446,0.0,2025-W37
adj_close.csv,ARIMA,EWG,0.0004284,0.00029102,0.00043621,0.0004284,0.00029102,0.00043621,"ARIMA(1, 0, 0)",-0.00043621,-7.81e-06,-0.00014518,0.0,2025-W38
adj_close.csv,ARIMA,EWG,7.36e-05,0.00033914,9.707e-05,7.36e-05,0.00033914,9.707e-05,"ARIMA(1, 0, 0)",-9.707e-05,-2.347e-05,-0.00043621,0.0,2025-W39
adj_close.csv,ARIMA,EWG,0.0058887,0.00598054,0.00588348,0.0058887,0.00598054,0.00588348,"ARIMA(1, 0, 0)",0.00588348,-5.22e-06,-9.707e-05,0.0,2025-W40
adj_close.csv,ARIMA,EWG,0.00465223,0.01021956,0.00433608,0.00465223,0.01021956,0.00433608,"ARIMA(1, 0, 0)",-0.00433608,0.00031614,0.00588348,0.0,2025-W41
adj_close.csv,ARIMA,EWG,0.00045624,0.00366057,0.00067551,0.00045624,0.00366057,0.00067551,"ARIMA(1, 0, 0)",-0.00067551,-0.00021927,-0.00433608,0.0,2025-W42
adj_close.csv,ARIMA,EWG,0.00104673,0.00168792,0.00101241,0.00104673,0.00168792,0.00101241,"ARIMA(1, 0, 0)",0.00101241,-3.431e-05,-0.00067551,0.0,2025-W43
adj_close.csv,ARIMA,EWG,0.00423031,0.00519138,0.00417897,0.00423031,0.00519138,0.00417897,"ARIMA(1, 0, 0)",-0.00417897,5.135e-05,0.00101241,0.0,2025-W44
adj_close.csv,ARIMA,EWG,0.00102151,0.00294759,0.00123138,0.00102151,0.00294759,0.00123138,"ARIMA(1, 0, 0)",-0.00123138,-0.00020987,-0.00417897,0.0,2025-W45
adj_close.csv,ARIMA,EWG,0.00193117,0.0031001,0.00186872,0.00193117,0.0031001,0.00186872,"ARIMA(1, 0, 0)",0.00186872,-6.245e-05,-0.00123138,0.0,2025-W46
adj_close.csv,ARIMA,EWG,0.00737141,0.00914587,0.00727715,0.00737141,0.00914587,0.00727715,"ARIMA(1, 0, 0)",-0.00727715,9.426e-05,0.00186872,0.0,2025-W47
adj_close.csv,ARIMA,EWG,0.00981878,0.01674041,0.00946326,0.00981878,0.01674041,0.00946326,"ARIMA(1, 0, 0)",0.00946326,-0.00035552,-0.00727715,0.0,2025-W48
adj_close.csv,ARIMA,EWG,0.00199572,0.00708256,0.0023807,0.00199572,0.00708256,0.0023807,"ARIMA(1, 0, 0)",0.0023807,0.00038498,0.00946326,0.0,2025-W49
adj_close.csv,ARIMA,EWG,0.00358282,0.00130406,0.00368476,0.00358282,0.00130406,0.00368476,"ARIMA(1, 0, 0)",0.00368476,0.00010194,0.0023807,0.0,2025-W50
adj_close.csv,ARIMA,EWG,0.00054103,0.00406445,0.0003797,0.00054103,0.00406445,0.0003797,"ARIMA(1, 0, 0)",-0.0003797,0.00016134,0.00368476,0.0,2025-W51
adj_close.csv,ARIMA,EWG,0.00326144,0.0036246,0.0032449,0.00326144,0.0036246,0.0032449,"ARIMA(1, 0, 0)",0.0032449,-1.654e-05,-0.0003797,0.0,2025-W52
adj_close.csv,ARIMA,EWG,0.000669,0.00377301,0.00052811,0.000669,0.00377301,0.00052811,"ARIMA(1, 0, 0)",-0.00052811,0.00014089,0.0032449,0.0,2026-W01
adj_close.csv,ARIMA,EWG,0.00397779,0.0044831,0.00395499,0.00397779,0.0044831,0.00395499,"ARIMA(1, 0, 0)",0.00395499,-2.28e-05,-0.00052811,0.0,2026-W02
adj_close.csv,ARIMA,EWG,0.00049258,0.00427775,0.00032277,0.00049258,0.00427775,0.00032277,"ARIMA(1, 0, 0)",-0.00032277,0.00016982,0.00395499,0.0,2026-W03
adj_close.csv,ARIMA,EWG,0.00082005,0.00112903,0.00080626,0.00082005,0.00112903,0.00080626,"ARIMA(1, 0, 0)",0.00080626,-1.379e-05,-0.00032277,0.0,2026-W04
adj_close.csv,ARIMA,EWG,0.00174363,0.00251547,0.00170921,0.00174363,0.00251547,0.00170921,"ARIMA(1, 0, 0)",-0.00170921,3.442e-05,0.00080626,0.0,2026-W05
adj_close.csv,ARIMA,EWG,0.00861874,0.01025526,0.00854605,0.00861874,0.01025526,0.00854605,"ARIMA(1, 0, 0)",0.00854605,-7.269e-05,-0.00170921,0.0,2026-W06
adj_close.csv,ARIMA,EWJ,0.00386211,0.0004109,0.00366398,0.00386211,0.0004109,0.00366398,"ARIMA(0, 0, 1)",-0.00366398,0.00019813,-0.00407488,0.0,2024-W30
adj_close.csv,ARIMA,EWJ,0.01230823,0.00845915,0.01212313,0.01230823,0.00845915,0.01212313,"ARIMA(0, 0, 1)",-0.01212313,0.0001851,-0.00366398,0.0,2024-W31
adj_close.csv,ARIMA,EWJ,0.00178537,0.0143382,0.00221507,0.00178537,0.0143382,0.00221507,"ARIMA(0, 0, 1)",0.00221507,0.0004297,-0.01212313,0.0,2024-W32
adj_close.csv,ARIMA,EWJ,0.01194782,0.00966314,0.01187821,0.01194782,0.00966314,0.01187821,"ARIMA(0, 0, 1)",0.01187821,-6.961e-05,0.00221507,0.0,2024-W33
adj_close.csv,ARIMA,EWJ,0.00771474,0.00463044,0.00724778,0.00771474,0.00463044,0.00724778,"ARIMA(0, 0, 1)",0.00724778,-0.00046697,0.01187821,0.0,2024-W34
adj_close.csv,ARIMA,EWJ,0.00023861,0.00713659,0.00011119,0.00023861,0.00713659,0.00011119,"ARIMA(0, 0, 1)",0.00011119,-0.00012742,0.00724778,0.0,2024-W35
adj_close.csv,ARIMA,EWJ,0.01385089,0.01396592,0.01385473,0.01385089,0.01396592,0.01385473,"ARIMA(0, 0, 1)",-0.01385473,-3.84e-06,0.00011119,0.0,2024-W36
adj_close.csv,ARIMA,EWJ,0.00485778,0.01901595,0.00516121,0.00485778,0.01901595,0.00516121,"ARIMA(0, 0, 1)",0.00516121,0.00030344,-0.01385473,0.0,2024-W37
adj_close.csv,ARIMA,EWJ,0.0041406,0.00119343,0.00396779,0.0041406,0.00119343,0.00396779,"ARIMA(0, 0, 1)",0.00396779,-0.00017281,0.00516121,0.0,2024-W38
adj_close.csv,ARIMA,EWJ,0.00039315,0.00450167,0.00053388,0.00039315,0.00450167,0.00053388,"ARIMA(0, 0, 1)",-0.00053388,-0.00014074,0.00396779,0.0,2024-W39
adj_close.csv,ARIMA,EWJ,0.00222493,0.0027723,0.00223841,0.00222493,0.0027723,0.00223841,"ARIMA(0, 0, 1)",0.00223841,1.348e-05,-0.00053388,0.0,2024-W40
adj_close.csv,ARIMA,EWJ,0.00224675,0.00456123,0.00232282,0.00224675,0.00456123,0.00232282,"ARIMA(0, 0, 1)",-0.00232282,-7.607e-05,0.00223841,0.0,2024-W41
adj_close.csv,ARIMA,EWJ,0.00268619,0.00028386,0.00260668,0.00268619,0.00028386,0.00260668,"ARIMA(0, 0, 1)",-0.00260668,7.951e-05,-0.00232282,0.0,2024-W42
adj_close.csv,ARIMA,EWJ,0.00850816,0.00580978,0.00841645,0.00850816,0.00580978,0.00841645,"ARIMA(0, 0, 1)",-0.00841645,9.17e-05,-0.00260668,0.0,2024-W43
adj_close.csv,ARIMA,EWJ,0.00194675,0.01060552,0.00218906,0.00194675,0.01060552,0.00218906,"ARIMA(0, 0, 1)",0.00218906,0.00024232,-0.00841645,0.0,2024-W44
adj_close.csv,ARIMA,EWJ,0.00428323,0.00203202,0.00422109,0.00428323,0.00203202,0.00422109,"ARIMA(0, 0, 1)",0.00422109,-6.214e-05,0.00218906,0.0,2024-W45
adj_close.csv,ARIMA,EWJ,0.00553226,0.009889,0.00566791,0.00553226,0.009889,0.00566791,"ARIMA(0, 0, 1)",-0.00566791,-0.00013565,0.00422109,0.0,2024-W46
adj_close.csv,ARIMA,EWJ,0.00115574,0.00702644,0.00135852,0.00115574,0.00702644,0.00135852,"ARIMA(0, 0, 1)",0.00135852,0.00020279,-0.00566791,0.0,2024-W47
adj_close.csv,ARIMA,EWJ,0.00636495,0.00496267,0.00632119,0.00636495,0.00496267,0.00632119,"ARIMA(0, 0, 1)",0.00632119,-4.375e-05,0.00135852,0.0,2024-W48
adj_close.csv,ARIMA,EWJ,0.00418455,0.00237137,0.00394982,0.00418455,0.00237137,0.00394982,"ARIMA(0, 0, 1)",0.00394982,-0.00023472,0.00632119,0.0,2024-W49
adj_close.csv,ARIMA,EWJ,0.00425194,0.00833058,0.00438076,0.00425194,0.00833058,0.00438076,"ARIMA(0, 0, 1)",-0.00438076,-0.00012881,0.00394982,0.0,2024-W50
adj_close.csv,ARIMA,EWJ,0.00686546,0.00233346,0.00671421,0.00686546,0.00233346,0.00671421,"ARIMA(0, 0, 1)",-0.00671421,0.00015125,-0.00438076,0.0,2024-W51
adj_close.csv,ARIMA,EWJ,0.00546538,0.01238864,0.00567443,0.00546538,0.01238864,0.00567443,"ARIMA(0, 0, 1)",0.00567443,0.00020905,-0.00671421,0.0,2024-W52
adj_close.csv,ARIMA,EWJ,0.00145464,0.007341,0.00166656,0.00145464,0.007341,0.00166656,"ARIMA(0, 0, 1)",-0.00166656,-0.00021192,0.00567443,0.0,2025-W01
adj_close.csv,ARIMA,EWJ,0.00775632,0.006031,0.00769756,0.00775632,0.006031,0.00769756,"ARIMA(0, 0, 1)",-0.00769756,5.875e-05,-0.00166656,0.0,2025-W02
adj_close.csv,ARIMA,EWJ,0.00256588,0.01055868,0.00286112,0.00256588,0.01055868,0.00286112,"ARIMA(0, 0, 1)",0.00286112,0.00029524,-0.00769756,0.0,2025-W03
adj_close.csv,ARIMA,EWJ,0.00864817,0.00567974,0.00854086,0.00864817,0.00567974,0.00854086,"ARIMA(0, 0, 1)",0.00854086,-0.00010731,0.00286112,0.0,2025-W04
adj_close.csv,ARIMA,EWJ,0.00015984,0.009038,0.00049713,0.00015984,0.009038,0.00049713,"ARIMA(0, 0, 1)",-0.00049713,-0.00033729,0.00854086,0.0,2025-W05
adj_close.csv,ARIMA,EWJ,0.00049095,0.00099427,0.00049713,0.00049095,0.00099427,0.00049713,"ARIMA(0, 0, 1)",0.00049713,6.19e-06,-0.00049713,0.0,2025-W06
adj_close.csv,ARIMA,EWJ,0.00260173,0.00208542,0.00258256,0.00260173,0.00208542,0.00258256,"ARIMA(0, 0, 1)",0.00258256,-1.917e-05,0.00049713,0.0,2025-W07
adj_close.csv,ARIMA,EWJ,0.00091145,0.00359373,0.00101117,0.00091145,0.00359373,0.00101117,"ARIMA(0, 0, 1)",-0.00101117,-9.972e-05,0.00258256,0.0,2025-W08
adj_close.csv,ARIMA,EWJ,0.00183821,0.00079168,0.00180285,0.00183821,0.00079168,0.00180285,"ARIMA(0, 0, 1)",-0.00180285,3.537e-05,-0.00101117,0.0,2025-W09
adj_close.csv,ARIMA,EWJ,0.0048341,0.00670788,0.00490503,0.0048341,0.00670788,0.00490503,"ARIMA(0, 0, 1)",0.00490503,7.093e-05,-0.00180285,0.0,2025-W10
adj_close.csv,ARIMA,EWJ,0.0007076,0.00439264,0.0005124,0.0007076,0.00439264,0.0005124,"ARIMA(0, 0, 1)",0.0005124,-0.0001952,0.00490503,0.0,2025-W11
adj_close.csv,ARIMA,EWJ,0.0027948,0.00225444,0.00276683,0.0027948,0.00225444,0.00276683,"ARIMA(0, 0, 1)",0.00276683,-2.797e-05,0.0005124,0.0,2025-W12
adj_close.csv,ARIMA,EWJ,0.00589631,0.00877225,0.00600542,0.00589631,0.00877225,0.00600542,"ARIMA(0, 0, 1)",-0.00600542,-0.00010911,0.00276683,0.0,2025-W13
adj_close.csv,ARIMA,EWJ,0.02387294,0.01761262,0.02361804,0.02387294,0.01761262,0.02361804,"ARIMA(0, 0, 1)",-0.02361804,0.0002549,-0.00600542,0.0,2025-W14
adj_close.csv,ARIMA,EWJ,0.01321891,0.03716284,0.0135448,0.01321891,0.03716284,0.0135448,"ARIMA(0, 0, 1)",0.0135448,0.0003259,-0.02361804,0.0,2025-W15
adj_close.csv,ARIMA,EWJ,0.00929997,0.00514158,0.00840322,0.00929997,0.00514158,0.00840322,"ARIMA(0, 0, 1)",0.00840322,-0.00089676,0.0135448,0.0,2025-W16
adj_close.csv,ARIMA,EWJ,0.00831617,0.00062351,0.00777971,0.00831617,0.00062351,0.00777971,"ARIMA(0, 0, 1)",0.00777971,-0.00053646,0.00840322,0.0,2025-W17
adj_close.csv,ARIMA,EWJ,0.00351615,0.00463931,0.0031404,0.00351615,0.00463931,0.0031404,"ARIMA(0, 0, 1)",0.0031404,-0.00037575,0.00777971,0.0,2025-W18
adj_close.csv,ARIMA,EWJ,0.00046578,0.00280683,0.00033357,0.00046578,0.00280683,0.00033357,"ARIMA(0, 0, 1)",0.00033357,-0.00013221,0.0031404,0.0,2025-W19
adj_close.csv,ARIMA,EWJ,0.00134613,0.00099514,0.00132871,0.00134613,0.00099514,0.00132871,"ARIMA(0, 0, 1)",0.00132871,-1.742e-05,0.00033357,0.0,2025-W20
adj_close.csv,ARIMA,EWJ,0.00153435,0.00015562,0.00148433,0.00153435,0.00015562,0.00148433,"ARIMA(0, 0, 1)",0.00148433,-5.002e-05,0.00132871,0.0,2025-W21
adj_close.csv,ARIMA,EWJ,0.00376003,0.00221947,0.0037038,0.00376003,0.00221947,0.0037038,"ARIMA(0, 0, 1)",0.0037038,-5.623e-05,0.00148433,0.0,2025-W22
adj_close.csv,ARIMA,EWJ,0.00067798,0.00451497,0.00081116,0.00067798,0.00451497,0.00081116,"ARIMA(0, 0, 1)",-0.00081116,-0.00013318,0.0037038,0.0,2025-W23
