Date,AGG,BIL,BND,DBC,DIA,DVY,EEM,EFA,EWG,EWJ,EWQ,EWT,EWU,EWY,EWZ,FXI,GLD,HYG,IAU,IEF,IEFA,IEMG,IJR,INDA,ITOT,IVV,IWD,IWF,IWM,JNK,LQD,MCHI,MDY,MTUM,QQQ,QUAL,SCHD,SHY,SLV,SPY,TIP,TLT,USMV,USO,VEA,VIG,VLUE,VNQ,VOO,VTI,VTV,VUG,VWO,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-03-08,5639400,1075500,5806700,4591600,8230700,1101400,54120600,25080900,5632200,7405900,1846300,4786700,4508600,8178900,51646900,24025800,12134900,39868700,14372400,7416400,11469200,13326300,4385100,4616600,2342700,3885700,5714200,1240000,40619700,16254200,15029200,6116400,998300,2951900,88409800,2280400,9854700,2729700,18703100,123149200,3776600,15236600,3902700,5083900,12981200,1587500,869000,4823000,5663500,4281400,6346400,1080500,15723000,29673000,100610000,90538200,16782400,35242400,18947000,5381500,38423800,12691800,12536200
2021-03-09,5676800,1518600,7671800,2144700,5829900,1001500,42450100,19060200,3555400,6702000,787600,5397200,3446400,5123400,48254400,22518600,10382600,31441100,12841150,7035000,9420300,13426900,5623700,3546700,2356600,3586900,4104400,1446800,32247300,14423600,21900300,5983900,727800,2181100,80391100,1237500,8601900,3255500,29024000,113633600,1801500,14463400,3705700,5503200,10888700,1732900,10290500,3873600,6075100,4116100,6142000,979700,14264200,15732600,118889600,117224600,12484800,22987200,17259600,4163400,22224400,11022300,18614400
2021-03-10,6936900,1100600,5286700,1408000,6472200,1917400,42853900,19467400,3292400,6115700,844600,4546800,2592000,4366200,48701200,15503400,7962000,23776600,10226000,5683100,7006600,12224800,6059600,3667100,2156600,3426300,3435200,1661000,36812000,14615800,19440400,4991400,873100,2115300,76798100,1003100,8439300,2860000,20388800,109899400,1828000,12387600,4610900,5733300,9633200,2781700,1050500,3429700,7231400,4133800,6059500,1044200,13436600,14336600,78416600,73269300,17276200,18459000,15827600,4908400,27421200,11641100,14245800
2021-03-11,8827800,659400,5510000,3588700,5745900,1516400,57247200,15485300,1525100,4107300,913800,2784500,1765700,4650400,38483700,28000800,6749200,27728500,8410450,7576500,8830100,11284600,6257600,3845900,1843600,2818100,2915000,1183100,25256700,11711000,20622100,6417100,928900,1544300,53484800,961100,8237400,3578500,23587800,86245000,1612600,14150700,5427300,6588700,7169600,1537400,820600,3830000,3340700,4102700,5593200,857100,9102700,9525000,50797400,50904800,12211100,13362800,12386500,4092700,17168800,6549400,8458400
2021-03-12,5066800,737700,5717100,1264900,4257200,1083900,41559600,16342500,2272500,6188100,373100,3911100,5089700,3378600,21540800,26286300,8608500,21842000,11392500,7332600,6341600,10825700,6463300,4816900,1973800,3389300,2044900,1078500,23732200,8876400,14352000,4716500,828000,1453800,69315600,999500,5784000,1824700,23409800,64653600,2812300,20402700,4082500,4643200,9072700,1953000,841800,3262800,4847300,4069000,3838500,770500,9332500,9627600,59786800,68126000,10112800,12442200,10518200,3621600,20043800,7452400,8343400
2021-03-15,5000500,976300,5012200,2926800,4456000,1181400,32447400,17320100,1698300,6445300,555600,2300000,2600600,2674800,22059900,11332800,8104500,14719400,15507600,4465500,8270200,7340600,4626100,2987000,1465400,2327600,3445700,1227700,21497400,8104000,10111200,3146300,892900,872400,42955700,853300,6927600,2273700,21915600,73427200,2098100,11366500,2795600,5710000,7494600,1469000,1671500,6026400,3154800,3421900,4114300,872300,13127000,9292800,60452600,57836400,11390900,16585000,8383700,4585700,24417200,7119100,8857000
2021-03-16,3990900,1145000,6159100,1620800,3270600,1060400,41261600,16662600,2316900,5251100,397500,3026200,3165200,3540500,23241400,19448600,7547400,22931400,10753600,5479400,8060900,11746500,6166800,3754100,984100,3722000,4002700,1857600,24675000,10720300,11356900,2728300,567200,856000,54925900,932900,7235700,1853600,19951200,73722500,1831300,15567900,2904400,4932400,10017400,1381400,806900,3122500,3698400,4599900,3179900,880400,12282800,13154200,77287000,67373600,12538800,13106800,13550200,3814700,29243400,8618600,6873600
2021-03-17,6229800,1021500,7370600,2061200,4338200,524900,57032400,16305000,3696900,5228300,301500,4282000,7130500,3995900,38953400,18425700,12626700,28345800,13581300,8975900,7614900,12020900,8264400,4376300,1390800,4506200,2330100,799700,29422600,10129300,19086100,4135100,482100,822900,78258700,1168300,8609700,3413300,45692600,97959300,2518500,27107500,3100700,5837900,8627500,1050900,821700,3663100,5011600,3347000,2996500,704400,9336200,11091200,64552200,64051100,14844000,19366400,12254200,4914800,34407000,7524900,8711400
2021-03-18,6222200,955600,4905200,5431200,5376500,1004000,49205900,23176300,3972900,9520600,631000,3602400,7791500,4778400,35578300,19674400,8711100,37150300,18655700,8281400,7916400,9536600,7820600,5330500,1473900,4822200,2264500,946400,35637200,15044800,21368700,4567900,519500,1138000,82718100,896900,13691700,4692000,40297600,115349100,4499200,21615100,3446100,18801800,7024200,1141800,918000,3496000,5067500,3641900,6661500,749400,11070900,13173600,87207200,96690500,16893400,17584800,14497600,4147000,29627600,8553300,10151400
2021-03-19,4701400,704300,4969200,2894400,5628800,1633800,60265700,31465200,3339300,8822500,417400,3846900,3060100,6128200,38642800,14442800,6868900,47467800,9872800,8748100,9534900,12445700,6622700,6357800,1072300,6090800,3497700,1451800,40855600,16455700,19776100,3765400,1012600,1325200,78446200,1553400,7164900,3276300,22871500,113624500,1474300,18685000,4179100,6430000,7464000,1661400,984700,4429400,5382800,3871000,3482200,749300,8992100,17836800,81158600,98510500,18430600,27224800,20807100,5718700,38712600,12595800,12121000
2021-03-22,5468600,676600,4748300,2651300,3807600,452900,24860300,27978200,2080600,4935900,504600,5511600,3843800,3386200,26309800,14117800,5240000,32979500,6283400,4679800,10014700,7609800,3248200,3085200,996900,3791600,2404700,990300,26128400,11891600,16677200,2254200,922300,838000,56194800,716400,5637600,2118500,23781000,73778600,1424600,17047500,2945700,4162300,8220500,1336700,622800,2677000,3417600,3603900,2762600,686600,10854500,12876400,59561800,68170600,12319900,15984200,14499400,4371700,25641000,6156800,7224200
2021-03-23,5524900,1691300,5148600,4158000,5068400,744600,40356400,22514200,2093600,6458000,375400,3940900,8158600,4770400,32195100,18525000,6048300,24705800,9608200,7544000,8190100,8836800,7215700,2735000,1378500,5846500,1834500,883300,43660700,13259000,32228000,3206700,2552500,3722600,53455400,811700,6622500,3241300,28806800,90686600,2294100,16768400,3616400,12356900,10888000,1561400,3100600,2966400,4954600,4764800,2789600,894000,10632700,20470200,103196200,70441900,16949000,12929200,13216300,4453800,26117200,9170500,7990200
2021-03-24,6352600,510200,5148200,1831500,6099000,715600,45315400,20717000,2378900,9423100,424400,4170800,4679500,3907200,33166200,37134400,6183700,31374500,8116800,14634800,8147600,17763400,4561400,2947800,1571100,6597400,3254800,708100,47270200,16456200,13435400,5656700,910900,1756900,64803700,935300,5940300,2322600,18289600,97588600,1482500,13863000,3742500,11330200,7748500,1552200,1324800,4144500,4099000,4014500,3911400,1161000,12406600,13470600,81630800,63357100,14581900,14209400,15831000,10398000,22058400,12647000,9352000
2021-03-25,5178000,1224000,3876300,2188400,5557900,1577500,73684400,25183000,4476600,8219000,1612300,6355000,4013400,4986000,42100800,20548800,8398600,24070300,10037300,10573800,6932500,27291300,6354200,4529100,1794000,5574700,3481700,1400800,59244600,10111600,12945900,5498800,852500,1232300,78729000,903800,9449400,2771400,29613100,116128600,2120500,20782000,2915500,9477000,9722100,1984600,1313000,4218800,5487300,4976800,3783800,1213600,15605700,15393400,80670200,60532600,18519500,22573000,14764000,5725300,28309600,11505300,11319800
2021-03-26,4333900,797900,3376200,2163600,4956600,1416400,142402800,27419100,2007600,4408500,413700,4783500,4372500,4385800,32707100,39379200,6153900,25948000,6947850,6409700,8501900,17456100,4713000,4985500,1338500,3625900,2488600,847300,34452600,9074800,14315000,4782400,705700,848800,63519600,1725800,7816500,3068700,14587600,114409100,1658600,8433300,3573000,10091000,6866200,1314500,1387200,3864600,3322600,3554900,3329800,692700,15609700,15219200,72348600,53779900,14396000,14883200,15098600,4550900,20770200,8286500,8542600
2021-03-29,7630800,925500,3775500,1683700,5200900,999500,51309500,18381600,4870200,9160500,465400,4111100,2965900,3896200,29926900,20909000,8409300,17447500,7039750,6298000,7894700,11887900,4432600,3505800,2182800,3798400,2777100,703200,38078800,9352500,11279900,4169600,816000,1229100,54608000,1001500,7088400,2182000,27664900,108107600,1629000,13968100,4261700,6376300,7404800,2225200,1326900,5116600,3143300,4562900,4047000,924300,13062000,12979600,47286200,71777800,12712800,17317800,11857300,5335600,32775600,8958900,9358200
2021-03-30,4996900,606500,4769200,2385700,4568800,652500,44414300,15377400,3227400,5626800,243700,3835600,1678700,3248400,40593900,15552900,8353200,19622100,18350900,5784900,7864300,16389300,2869900,4077200,1237900,3612900,2078100,1217900,36205400,9713700,20219000,3104200,576900,796400,44635700,967200,9015000,2213800,31973600,76262200,1597100,15020800,4605800,4151600,14968100,1236900,734400,5822100,3696200,3960500,3321700,750800,27514100,13140600,53392200,55011400,10180500,13235400,14042700,4534600,22111200,6865700,7321800
2021-03-31,6309200,882400,6949300,3731200,3763700,602800,38807500,32191600,2582500,7248300,3141900,5787600,4579300,3130600,35775400,18459800,10623800,41604700,17962450,8620000,14808300,14865900,3455900,2653500,1655400,5233300,3767600,1644100,34800100,15265800,23764600,5859600,687200,825200,55032500,880900,5739900,4481000,24331300,112734200,2781800,19271300,2904400,6368600,8259500,1128600,1062600,4430400,7470300,5494800,3251500,757900,10759700,14174400,48097400,51138300,12291300,15430400,18241100,5083900,22259200,8504100,7937800
2021-04-01,10767200,2289200,4780200,4793200,5936100,1493300,44592700,26312600,1874600,5160000,857100,2573900,3149800,3194800,37703000,19981500,7105200,30806600,10177050,8535300,7296800,20327700,6232700,4121300,2220900,7301000,2888700,1450300,29799200,13133800,16390900,2819900,1196000,1431300,55685600,1097500,6459900,3614300,21555400,99682900,3026600,14885900,5161700,11598400,9224300,2972700,964100,5461200,5132000,4543300,3429900,959200,10280700,14325800,65039600,51690100,11189300,14351600,21191800,6082700,21046600,6676400,8140000
2021-04-05,9230100,1014800,8200600,1756700,5632700,704200,30891600,20340500,4162500,5171100,934200,3088600,3862200,3623400,22707800,10611300,6163800,20758300,9548600,9944500,7315200,8061400,6699200,5020400,1610000,5645400,2465400,1383500,27826600,8040600,17015500,1763100,903200,847600,42172500,1613200,7335000,3118200,13959600,91684800,2094900,8243000,4166900,9801000,9219800,1481500,1074300,4239900,3764100,5941400,3393500,1034800,9804500,17460600,53372200,51790700,10789200,12866800,20093000,5235600,29288200,7190900,8628400
2021-04-06,4864100,672100,5400600,1831300,2987500,462000,31509200,18995900,1871000,4675200,415600,2093800,2217100,2052400,25221400,20383300,6761200,15367900,9536950,8765200,10112100,9375300,3571400,2561500,1940200,3624100,3165000,687800,24907800,6318100,15762000,2787300,877500,834100,33537200,904200,6890400,2497100,18963100,62021000,2050100,9282400,2722900,6734200,10604800,1327200,800100,5111600,3583500,4029900,2759300,794600,9533200,12551800,53257800,41336800,8203000,11315600,19302100,4270100,17258600,5206700,6301400
2021-04-07,4505600,1039700,5480200,2050700,2658500,769100,47888100,14349400,2962000,4644300,400700,1790600,2950600,3778700,28119600,27399000,5436000,15645400,8433800,6316800,5187200,8050200,3130300,4512600,1184700,2974600,2100300,1264100,26233700,8864200,10976500,4670400,659500,771200,32046400,772900,5266200,3509100,12932700,55836300,1519600,11052700,2259300,9987600,5940200,1140100,753400,3038500,2768900,3299100,2201100,636500,9164400,17575600,49888600,38660800,8865800,10085200,20763900,3063200,15798400,5753200,5049400
2021-04-08,4932100,2910500,3872300,1903100,2665000,379800,50373000,15502500,1255000,3922200,584600,1822800,2978100,3550200,25700400,20173200,6574500,11052100,9736100,6334700,6687400,7486200,7016100,2390900,931300,4125500,2043100,807800,23989400,5706100,7452800,3393000,615600,940100,29940800,890700,4731000,2109800,16756100,57863100,1299600,7847900,3807900,4288200,7075100,890100,1419000,5034300,3949400,3628900,2584600,672500,7447000,10828600,63766600,39927400,9151600,14144600,10244700,4042700,19909800,4292400,6424800
2021-04-09,7467100,735800,9748500,1550300,3034700,1039600,35808300,16330500,1165700,4962200,377100,1739400,4736800,2508200,28035400,24017200,6657900,17413100,9017600,5887400,8041000,9858500,2753900,2933000,1187100,3052100,3993700,2380600,23267400,7191700,7568300,3090600,852000,627500,36664900,1084400,5246400,2496200,15692800,61104600,2891500,8717800,2773100,3705600,6944600,1117200,587700,5371000,2627500,3559100,2133600,698200,7633400,10617600,44373400,40133700,9655900,9401000,7020400,1887000,15751200,5919100,6093800
2021-04-12,3844900,866900,3995700,1461500,2951500,466300,30045900,13729500,7125900,2847800,217400,2424600,6310500,2612000,19094600,16844700,4896700,15464500,8773750,5466000,6094400,7933200,2761500,3168800,1573700,2980500,1947000,1231900,20533900,10084600,10579800,3080900,613500,538400,25833000,835600,5486100,1687100,22788400,56704900,1504700,7659000,2007200,5998400,5710200,1234600,2699400,2828200,2747500,3882800,1898500,687600,7718000,8856400,39196200,44435500,7704800,15907000,10117800,2946900,14201400,8279500,6285600
2021-04-13,4040500,2840800,4097500,1825100,3391700,802000,33697900,12712500,2187100,2916700,2475200,3547200,1857400,6086600,22564200,19135300,6995900,20643500,12425550,7663800,5566600,7555400,4550000,5907500,1387600,8665300,2319200,1181800,24608400,10946800,9582100,2466900,868000,759400,30374000,1557000,5101200,1237100,18876600,56551000,2062600,13232800,4524400,5063600,5454000,1197200,941200,3975300,2985500,4056900,2381600,877500,6725000,9311800,44825400,39950900,10612000,11315800,11982600,7557800,18250800,6519600,5351200
2021-04-14,3620500,645200,4592300,3684800,3966800,533600,27449500,13079200,2260700,5627000,381600,4042000,3605700,3824000,28428100,17805100,6312300,17992800,10768550,4876900,6644300,10491500,3206900,4068900,1585000,3981200,2307100,1066700,27362000,7703200,10219300,5205300,1029500,916800,42564300,962000,5526300,1414000,11107100,61659900,1890100,7293200,2719300,9353500,6699800,1431000,1376300,4569100,3691100,3765600,2426300,900000,8492500,9953200,66767800,44065300,9331900,11216200,12087500,3027900,15125400,6226600,6676400
2021-04-15,6753200,794100,5395000,1568800,3881800,706300,42622000,20480100,3715600,6310800,1512300,5991900,3904400,5017200,36858300,16239700,8250600,20944400,13818300,9958500,4950400,7024500,3368300,8007900,958500,4443800,1698400,1826300,20587300,8233700,17234400,2589000,731300,965400,36342800,1371100,4539600,1843200,29376600,60229800,2047400,23896700,2976300,4391600,5908900,1650600,1658500,6497000,3573800,5439600,3309300,1125100,6200800,10863000,49686200,55483500,12631200,11028800,7714900,3786400,23863400,8438300,5031200
2021-04-16,3663600,2055200,6199700,1226900,3748900,1046000,32031300,17058700,3200300,3184400,747700,2587200,3433500,4813400,34102700,16294500,10057600,32509300,14105500,7334900,7081400,8243300,3171800,4654800,1066000,2707100,2662100,1658200,23943000,7554300,21100200,1837100,885900,922700,40860100,713900,4830600,1674900,20854500,82037300,1980900,15238400,1966000,4680000,9082500,1056200,1149300,3754200,3252500,4306000,2444400,902700,6678900,12927600,57189000,39115700,10221900,11695600,7810000,3173700,22376000,7447400,5276000
2021-04-19,5072800,754300,6165300,1981600,3222800,704400,34318500,15206800,4440400,11056300,666600,3992100,3286600,3092900,39498000,13209900,5721700,23904900,9686650,5738600,9325500,12724300,2890000,5903800,1342800,4418700,2750400,1309200,25285900,7778500,10868200,1860600,985100,903500,34533100,981600,6002700,2063900,16333300,78498500,1829400,13886800,2990000,3324500,15499900,1325400,922900,2882900,3945700,3986900,2385200,870300,8932100,12112600,40827800,31172300,8140900,10254000,10867400,3291600,21503400,7094300,7030800
2021-04-20,4322200,1548600,6383700,2692100,3762900,533200,27732600,29570100,2823700,9035400,650100,3685300,5668900,3945800,28893500,11086900,6532000,22901000,12760050,6468300,8293700,14518800,10173400,10710500,1671900,6145200,1958700,746300,35570800,7688400,11996200,2404500,754300,675600,38081800,917600,6845700,2012700,20911600,81851800,1262000,11476500,2826400,6415200,11657400,1253200,1443200,4968700,4106700,5210300,2734900,981500,7101600,10643200,72574000,50227700,13622200,9873400,13168800,5042100,29548800,8063900,8462000
2021-04-21,5511300,980000,4508300,1869800,4191200,462900,33407600,15615600,2403500,7032100,484800,2097000,2538000,3470600,16611800,16469800,8380200,19527000,17827200,7976500,6838100,6716900,3653900,4639600,1122100,3875800,2078700,2014700,31147800,6614500,10473600,2186500,796100,660800,36598100,985200,5820300,2061000,32992900,66793000,2158300,11902200,3508100,5800300,11195800,1053500,1559100,4407000,3640100,3167900,2161000,658500,6235100,10809000,56991000,39680000,11352800,9254200,10794900,4182600,19230200,9635900,5540000
2021-04-22,4570700,1226600,4007800,1663700,4962500,648300,39452000,22677800,2773700,7019600,436200,3822900,3071700,4201000,32128800,23509300,7680100,18506500,8716200,7681300,10591300,9543800,6823600,3743100,1498100,6300000,4290800,1264600,31943700,5584900,16487100,2247300,1453200,1429000,45936100,1417600,6918600,4373500,25916400,97582800,2036200,14156400,3926600,3278100,9660600,1205400,2919800,3207200,3965000,4394800,3915800,807200,7556200,16101000,50062800,43611200,11778700,11652200,10762900,4074600,17983600,10030800,5960000
2021-04-23,3620700,495500,6435700,5932200,3613900,913700,27062900,18607900,2713000,8746300,592700,2195400,2595400,3791200,25109700,14121700,7106400,14388700,8943300,5509900,7098200,7648300,4901400,5527000,935900,4565600,3951200,1303600,27999500,7330200,15170600,2079500,1361700,1104400,36381900,1025500,4864500,1535200,18439900,73209200,1564200,12302200,2011300,4206300,16386300,1232900,1218900,5225600,3781100,4374300,5335400,1473100,12992200,9370000,33897800,50437700,8126800,8886000,9133800,3551700,16881600,4974500,3823800
2021-04-26,3480300,1061300,3797400,2750200,2090900,428000,26805200,14052100,2085900,6010900,597800,4974300,5486000,4658100,26787400,19239100,4786600,12746100,7216900,7145300,10228100,7266000,2639800,5001000,1120500,4583400,1899200,955000,19069200,4246000,10915200,2211600,998300,582300,30812000,725700,4575600,1265800,11054500,52182400,1708800,9103500,1558700,3150900,11905100,982900,9127100,5404600,3125200,3202500,1857200,653700,6543700,8192000,35891800,43749700,7824800,7735000,8750100,2893600,12578400,6907100,4460600
2021-04-27,3823300,787900,4450300,2426600,2732700,392200,25563100,13612200,1306300,3852800,314000,2700100,1245000,5767200,21147100,14398300,5363500,17660600,7100500,7720500,8383400,8437500,3419400,3068800,1113700,3281000,1589500,860400,19648100,5050200,10418200,1517900,525200,774100,33187200,733200,5881800,1473000,12866200,51303100,5229700,14137300,2841500,3454400,12910100,841200,1665000,3091100,3370600,2670000,2807700,707500,6886100,8882800,42268800,50852400,13774800,10822000,10078900,3715200,20942000,7034700,4438600
2021-04-28,7078600,999200,5479200,5241800,3025100,446200,37381000,14288600,2795800,4592300,419200,2558000,1976100,3952100,30203300,11296000,6932200,14795000,9760050,8692900,7637300,7263000,2820700,5688500,850200,5500200,1559700,1388200,16222700,6131700,15731100,1858500,782400,810900,33615700,742100,5055300,2032700,20534500,51238900,2787900,15263700,3261800,5500900,10869700,1246300,1962200,3509200,3960400,2603900,1795400,608400,7698100,7793600,65874000,35771700,7877900,10691200,7925300,2246200,15158200,6788100,4761400
2021-04-29,6254100,899800,6247600,3353900,3688400,522300,36617000,16411000,2363500,5639800,529300,4982200,3137200,2666900,24620100,19172300,9067600,17152900,9902950,5547800,7477900,6384700,3310900,4714200,1292200,4089200,2609200,1449200,25500300,7751800,11697300,3060800,941300,801100,37708900,1230400,6778500,1552900,23251500,78544300,2167400,17178200,2224000,5920400,7707500,1339600,732300,3319100,4209900,4178800,2674600,697300,8465400,11571000,66042400,48573000,11035300,13416600,9202600,4261900,19223600,8148900,6444600
2021-04-30,6469500,1064300,6867600,4693900,2909600,457600,46299900,28951400,4867400,6545900,1070600,3650600,3953800,3688600,36290100,27070000,6248700,23367500,9260050,5160000,9208800,11882900,2674400,5915900,1517100,4920000,2906000,1220300,27006000,9387300,11860200,2312000,1382900,648400,38263400,747100,5224500,2367400,16806800,85527000,2351500,15692000,2459500,5007000,9882200,1354800,769100,4371300,5219200,3256600,3212300,630900,8573300,10352600,58519000,43940900,9861200,10583400,10784800,4592300,20484600,7153400,5651000
2021-05-03,5939500,1169100,4601200,6074800,2698400,652700,20628000,21382200,2657300,5433700,443600,3733900,4460900,3172500,23997300,10627400,9014700,15782400,10807400,8593300,10172300,8251400,3144100,4530100,1474100,4672100,3350500,968400,18693400,6535000,9029900,4148800,856500,839900,29729700,924100,4822500,2910400,36331500,68128300,6701000,16447700,2462200,3309500,7245300,1433600,973800,6844100,4180800,3846300,2853500,835100,7350400,12405600,45740000,33317300,9445300,10805800,12671500,5074000,21544000,13179100,7371400
2021-05-04,6291300,2178200,5520300,3464200,4478300,690200,38634800,29144900,6579100,8011900,1037800,4062600,3424700,4359400,29875300,20673300,10267400,23089700,12690550,11171000,9683600,8029300,3804800,5404300,2450200,6946800,2682100,1132700,26892700,12874600,14006800,2285400,1104000,1212800,65147000,1055900,6338700,1972900,37719400,101591200,5103200,18639700,3692900,5357600,9581500,1893000,1168300,6449000,5485600,4900000,3076900,1227500,9975300,15622200,53917600,66939700,11677400,19919600,11147300,4892400,23445600,16186300,9207200
2021-05-05,3329000,553500,5950300,6495800,3506100,488300,26062900,17680000,2839300,10408400,534500,3243300,2200300,2359300,27266700,10551300,5950000,13676300,4726700,6810000,8163500,10656200,3160100,3786700,1565000,4242000,2338700,1216400,25139500,15099300,5722300,1603200,774400,1210800,46219300,1270800,6606900,1301900,7161100,60162200,3928200,11127900,2226600,6912400,4117800,872400,1632300,4580300,4410700,2032600,2633000,393000,4339000,15113400,79621200,38954200,9989000,11245800,8726200,5972400,23562800,16713700,6325000
